tstamp tipo nbytes
39584.14229 write 1568
39586.58742 read 1124
39589.82529 read 488
39603.0672 read 909
39603.11439 read 117
39604.62166 read 142
39609.18772 read 4014
39631.30203 read 504
39639.77406 read 505
39649.36083 read 149
39661.19801 read 1040
39664.49068 write 1923
39668.39152 read 4601
39669.477 read 448
39679.33507 write 4319
39680.83776 read 991
39682.40243 write 245
39683.39287 read 890
39695.88283 write 271
39712.54295 read 141
39728.157 read 3654
39732.39976 read 943
39742.85514 read 1107
39745.30062 write 2045
39746.68811 read 116
39766.6667 write 262
39774.43937 read 1043
39774.52017 read 125
39779.42449 write 4046
39785.29064 read 558
39789.15526 read 4114
39798.3017 write 240
39799.98767 write 238
39801.2462 read 1083
39810.88641 read 129
39814.43772 write 241
39820.55709 read 427
39821.64137 read 108
39826.75228 write 1874
39832.24967 read 1094
39832.49518 read 509
39833.73808 write 248
39836.86948 read 134
39839.6109 read 1043
39847.67655 read 4070
39856.65043 read 471
39864.87234 read 134
39866.06933 write 256
39867.06481 read 511
39875.07474 read 117
39879.6622 write 4143
39895.52945 read 966
39904.33707 read 1087
39905.67626 read 505
39906.52656 write 1854
39907.03278 read 4240
39916.84598 read 161
39932.44222 read 522
39934.34706 read 1002
39938.53758 read 932
39939.18045 read 462
39941.12196 read 111
39949.61281 read 123
39952.17921 read 1026
39965.44379 read 520
39968.83168 read 3665
39977.61177 write 4069
39978.94465 read 500
39980.77948 read 518
39987.11149 write 286
39987.11625 write 2270
39993.14233 read 124
39996.28968 read 119
40009.14218 read 116
40009.72121 read 1034
40014.90305 read 937
40021.66842 read 120
40028.34322 read 4490
40032.2885 read 132
40035.48052 read 620
40036.16233 write 253
40053.30828 read 597
40060.0105 read 137
40067.27121 write 1988
40073.06372 read 1095
40077.78701 read 522
40078.71491 write 4062
40080.33142 read 152
40086.6635 read 143
40088.6325 read 3871
40092.95773 read 905
40095.73078 read 1045
40102.82404 read 142
40106.48114 read 145
40117.81328 read 535
40118.20853 read 124
40130.88482 read 556
40145.90987 write 1877
40149.95439 read 4222
40161.38144 read 123
40180.04563 write 4539
40193.59554 read 122
40196.36625 read 523
40202.46376 write 292
40209.36136 read 3873
40215.78027 read 147
40221.81579 read 1091
40225.06527 write 269
40226.41431 write 1841
40231.21376 read 128
40234.31195 read 559
40257.10261 read 519
40268.94119 read 3691
40278.96907 read 513
40280.91084 write 4300
40302.78792 read 552
40305.40303 read 145
40305.58205 write 2142
40309.80611 read 119
40310.88056 read 591
40319.2608 read 125
40329.19615 read 4044
40340.86853 read 493
40341.28188 read 112
40351.68364 read 1094
40352.63741 read 459
40353.87601 read 127
40354.75946 read 914
40360.19008 read 117
40366.77729 read 1126
40370.32003 read 1119
40379.16246 write 3955
40382.24766 read 123
40385.92748 write 2225
40387.82413 read 1034
40390.21982 read 4020
40398.34319 read 124
40413.21297 read 143
40416.13892 write 263
40421.05728 read 107
40421.71771 write 211
40429.53318 read 145
40429.60133 read 576
40450.50674 read 4719
40458.78231 read 117
40465.35577 write 1714
40466.85363 read 125
40471.32964 read 503
40471.50582 read 1120
40476.74497 write 256
40478.49741 write 4325
40481.51401 read 141
40499.30963 read 116
40511.11138 read 4709
40518.85425 read 966
40519.95295 read 148
40520.6196 read 999
40532.76863 read 142
40535.74278 read 1035
40537.10336 read 128
40538.32624 read 506
40545.9617 write 1991
40569.86467 read 119
40571.68168 read 3858
40577.43886 write 4574
40584.63683 read 1217
40601.71982 read 132
40604.57475 write 281
40609.25696 write 246
40616.37274 read 133
40618.39762 write 264
40627.57702 write 2009
40632.88424 read 4640
40633.12825 read 499
40635.43948 read 143
40654.3414 read 130
40654.71215 read 132
40656.0203 read 478
40668.04901 read 123
40676.71402 write 3819
40683.75988 read 1079
40687.6578 read 1012
40693.03802 read 534
40693.21345 read 4421
40695.74826 read 939
40704.56729 read 124
40705.49502 read 122
40707.20095 write 1692
40716.3232 read 515
40754.09707 write 270
40754.20863 read 3643
40763.7687 write 305
40766.43668 read 162
40775.80794 read 1038
40775.92198 write 4202
40777.0129 read 1065
40786.2779 write 1724
40795.76559 read 484
40798.27099 write 270
40801.0429 write 233
40813.51082 read 3512
40813.67567 read 116
40814.69123 read 1115
40818.09917 read 478
40850.91354 read 510
40853.8864 read 143
40863.57861 read 1013
40866.75551 write 2103
40875.07011 read 3979
40877.01054 write 4001
40900.43375 read 126
40925.94211 read 528
40927.58239 read 1023
40935.20346 read 1037
40935.95 read 4475
40937.68511 read 524
40941.78012 read 529
40945.93888 write 2258
40951.45201 write 276
40955.86296 read 123
40963.21939 read 1017
40963.50332 read 987
40966.45953 read 1085
40972.73828 read 106
40974.02689 read 127
40976.01217 write 247
40978.26424 write 4191
40980.4876 read 1024
40980.6562 read 529
40990.04408 read 579
40995.57843 read 573
40995.63367 read 1117
40996.95237 read 4414
41007.21699 read 118
41009.46305 read 458
41011.90587 write 323
41016.23346 read 124
41016.46478 read 122
41024.21833 read 639
41024.38224 write 2018
41031.4119 read 94
41037.63575 read 123
41040.49872 read 519
41043.20873 read 151
41047.17699 read 125
41056.34991 read 4212
41070.04657 read 113
41074.11229 read 446
41076.88669 write 4025
41077.63583 read 496
41082.35276 write 259
41101.10103 write 277
41105.92763 write 2102
41117.86071 read 4678
41121.30968 read 122
41148.36346 read 1150
41166.28752 read 468
41170.62461 read 143
41177.3265 read 106
41177.65489 read 4107
41178.96062 write 4193
41184.94293 read 125
41185.18067 write 2013
41198.75502 read 117
41208.74066 read 125
41218.48876 write 287
41235.28547 read 506
41238.28083 read 3965
41249.96833 read 129
41259.38062 write 229
41264.59936 write 2026
41265.18932 write 237
41269.48707 read 1045
41270.34158 read 128
41272.78978 read 128
41278.79125 write 4590
41281.05275 read 1072
41294.98849 read 509
41297.08227 read 1070
41298.09656 read 3742
41299.22685 read 118
41303.30112 write 252
41306.29661 write 251
41321.9556 write 302
41334.76267 read 1098
41337.15426 read 112
41342.78617 read 149
41344.80219 write 2388
41357.54256 read 1041
41358.83665 read 4038
41366.65845 read 523
41367.1313 read 433
41367.75601 write 261
41371.53681 read 529
41378.62908 write 4018
41381.12382 write 237
41386.53384 read 117
41389.90437 read 148
41397.54466 read 128
41404.96755 write 259
41418.79068 read 3935
41424.40673 write 1778
41425.78161 read 1047
41434.70626 write 233
41437.2264 read 138
41440.56688 read 539
41460.01804 read 118
41463.68928 read 1212
41470.77934 read 131
41476.28438 write 250
41477.13966 read 119
41477.38331 write 3888
41479.6002 read 4268
41483.86336 read 937
41484.90614 read 520
41503.05007 read 918
41504.5797 write 1924
41511.21724 read 118
41526.1653 read 131
41538.21652 read 4030
41540.8721 read 1178
41542.68087 write 239
41562.42051 write 276
41577.71915 write 4121
41584.76488 write 2002
41599.48024 read 4030
41602.36068 read 491
41616.29779 read 1028
41621.75453 read 111
41627.13946 read 134
41627.1568 read 151
41628.96809 read 123
41634.64675 read 894
41641.24729 read 132
41649.98345 read 1029
41652.67099 write 291
41658.96871 read 4520
41662.86812 write 1761
41664.24075 read 120
41672.9677 read 1049
41674.14972 read 522
41674.16713 read 1111
41676.91102 write 3860
41683.80525 read 107
41684.34881 read 895
41704.5438 read 993
41716.38101 read 527
41718.97312 read 4235
41726.89934 write 306
41741.90883 write 2166
41764.78671 read 1131
41777.01719 write 3940
41778.72244 read 4627
41781.29952 read 484
41792.56879 read 1096
41792.8626 read 586
41795.14743 read 537
41799.41131 read 535
41812.28111 read 123
41820.18112 write 1790
41823.86134 read 597
41824.05934 read 126
41830.76863 read 534
41832.82423 read 146
41835.61006 read 901
41837.51488 read 3615
41876.93026 write 4120
41879.28471 read 580
41891.26233 read 150
41897.09551 read 4262
41899.69027 read 898
41900.3617 write 1522
41900.96249 read 539
41901.58448 read 1082
41910.11093 read 525
41911.91089 read 494
41911.993 read 107
41919.63996 read 1221
41932.87204 read 519
41950.15618 read 121
41958.83746 read 4169
41962.62666 read 513
41969.5569 read 117
41971.17455 read 1019
41975.55055 write 3975
41979.05996 read 571
41982.02662 write 2082
41988.18587 read 514
42007.70821 write 255
42007.94729 read 548
42014.2727 read 140
42020.0263 read 4157
42056.50117 read 133
42061.16619 write 1943
42075.76953 write 283
42076.88226 write 3933
42078.5971 read 4608
42079.83574 read 525
42130.14637 read 127
42131.19604 read 526
42131.58057 read 490
42139.11975 read 4231
42140.53509 read 612
42140.58099 write 2141
42140.69239 read 113
42142.1265 read 573
42149.72544 write 253
42154.74086 read 485
42156.65404 read 123
42163.51908 read 130
42166.32991 read 109
42175.62091 write 4059
42175.92262 read 1046
42181.84268 read 523
42198.70915 read 4157
42202.08002 read 143
42209.7651 read 524
42210.13449 read 133
42210.25526 read 976
42213.97528 read 109
42216.99425 read 535
42218.87638 read 541
42219.49151 write 1860
42244.18063 write 230
42252.774 read 531
42253.43537 read 1083
42259.93074 read 4305
42264.20961 read 528
42264.56145 read 121
42264.79022 read 124
42265.7741 read 130
42275.56547 write 3984
42280.14076 read 525
42289.70527 read 119
42294.85958 read 110
42297.75026 write 2180
42302.09475 read 1063
42308.74798 read 1014
42314.50891 read 122
42319.69758 read 4553
42319.71306 read 442
42325.74116 read 104
42340.82331 read 533
42346.74728 read 135
42356.51202 write 206
42365.20428 read 138
42369.73202 read 540
42377.20082 write 4172
42378.70896 write 2020
42380.27673 read 3872
42402.5646 read 109
42413.05577 read 501
42425.20637 read 117
42428.31014 read 125
42429.3812 read 984
42429.77169 read 132
42435.42664 read 127
42438.34173 read 3914
42443.50605 read 147
42444.33115 read 133
42444.46513 read 112
42447.10797 read 138
42455.47822 read 1002
42458.94303 write 2301
42461.625 write 249
42467.57916 read 904
42472.85299 read 130
42476.18667 write 283
42476.9362 write 4138
42487.06096 write 251
42487.75265 write 244
42491.72708 write 299
42498.26799 read 533
42499.24762 read 3920
42502.21584 read 143
42512.71649 write 225
42519.84221 read 497
42526.42939 read 132
42536.73443 read 463
42539.58853 write 1537
42543.26499 read 529
42551.14867 read 540
42553.35352 read 117
42557.7075 read 503
42558.82732 read 4365
42563.67394 write 232
42567.82375 read 489
42574.1098 read 127
42574.97471 read 502
42575.53466 write 3726
42594.89402 write 238
42595.10724 read 482
42596.53661 read 131
42596.70175 read 136
42601.68567 read 138
42613.37959 read 118
42618.98549 write 2078
42619.6019 read 4346
42622.13585 read 120
42631.78198 read 139
42640.00813 read 1041
42652.78878 read 521
42655.83982 read 1126
42660.00878 read 984
42675.28784 write 3966
42678.46493 read 3856
42691.61523 read 117
42693.92641 read 138
42696.7561 read 131
42698.84148 write 2094
42706.2831 read 125
42706.69052 read 138
42713.433 read 142
42734.42881 read 128
42735.55395 read 463
42736.76051 read 4299
42741.728 read 129
42748.42509 read 527
42757.45437 read 118
42771.15656 read 559
42775.50396 read 555
42776.30933 write 207
42776.4343 write 4199
42778.82003 write 1965
42785.4527 read 136
42786.71979 read 544
42797.30054 read 4080
42828.88435 write 246
42837.35299 read 514
42855.0167 read 126
42856.73959 read 4324
42857.60686 read 138
42858.01712 read 567
42858.36552 write 1915
42860.04024 read 442
42860.43811 read 584
42867.25762 read 149
42871.67534 read 135
42875.75882 write 4205
42883.59537 read 146
42883.61658 read 1007
42892.38928 read 144
42893.30926 read 521
42895.97087 read 523
42917.91512 read 4220
42919.47587 write 258
42923.66053 read 115
42923.93542 read 143
42933.3571 read 935
42935.92439 read 492
42937.6221 write 266
42938.27456 read 155
42938.45645 write 2042
42952.85446 write 283
42952.90103 read 115
42957.05898 read 138
42966.47434 read 512
42970.37737 read 130
42975.94819 write 4247
42978.01496 read 4028
42998.76233 write 250
43017.51998 read 117
43018.08229 write 1917
43020.43515 read 549
43022.32875 read 478
43024.98548 read 545
43031.89548 read 124
43032.41985 read 526
43033.99077 read 582
43035.85636 read 1071
43037.20126 read 904
43038.72296 read 4288
43061.32372 read 135
43073.85673 read 477
43074.00538 write 3625
43074.3632 read 157
43076.55743 read 1120
43082.32304 read 449
43097.51628 read 154
43097.75756 write 2360
43098.94824 read 899
43100.15681 read 470
43100.51167 read 4711
43101.88007 read 121
43110.00242 read 127
43115.52074 read 1067
43116.51232 read 129
43128.49387 read 490
43131.95724 read 1072
43132.92514 write 301
43134.25085 read 993
43136.11846 read 125
43161.0809 read 4359
43169.04357 read 121
43172.82007 write 4241
43177.50547 write 2122
43178.43682 read 114
43188.60817 read 1001
43189.05299 read 107
43194.95668 read 131
43206.53076 read 127
43210.71851 read 124
43219.86267 read 4125
43223.61388 read 141
43226.53807 read 958
43236.0276 read 133
43254.08594 write 2148
43256.0955 read 469
43259.27926 read 488
43259.6444 read 512
43263.82334 read 1084
43272.09025 write 4420
43279.82861 read 3875
43309.47327 read 974
43309.60627 write 265
43316.86255 read 157
43320.72613 read 570
43330.22714 read 582
43336.11892 write 1933
43339.52824 read 3724
43350.14701 read 121
43364.62846 write 240
43371.45029 write 4129
43375.47338 read 155
43399.40179 read 3867
43405.29612 read 131
43408.13038 read 504
43416.40039 write 1884
43420.6289 read 488
43434.92685 write 269
43446.16724 read 149
43449.20666 read 129
43453.68498 read 1159
43459.55891 read 3884
43470.54584 write 3801
43473.42511 read 1057
43473.97466 read 515
43476.96837 read 110
43483.48023 read 133
43491.83075 read 145
43496.04991 write 2186
43500.58362 read 119
43503.86893 read 931
43508.74255 read 142
43517.78422 write 261
43518.30815 read 4102
43537.82557 write 253
43541.93928 read 1076
43557.16381 read 1033
43560.96877 read 984
43566.98458 read 130
43568.51637 read 513
43571.11056 write 3948
43575.08213 write 2246
43576.20961 write 223
43577.14775 read 3918
43584.89409 read 544
43586.23592 read 110
43601.50634 read 526
43607.4282 read 1175
43610.89901 write 303
43611.18653 read 137
43618.95029 read 117
43625.14872 read 134
43639.11336 read 4063
43648.94507 read 531
43649.49312 read 112
43654.68166 write 1754
43661.93999 read 478
43667.85793 read 515
43672.54881 write 4015
43673.74584 read 118
43684.46443 read 138
43697.79826 read 4344
43702.18901 read 507
43705.49256 read 995
43725.3535 read 505
43732.37416 read 962
43733.68576 read 551
43733.78247 write 2210
43738.03994 write 270
43745.93457 write 286
43756.4269 read 4047
43761.25756 read 128
43773.94997 write 3988
43800.24401 read 124
43804.4392 read 1058
43812.57489 write 1866
43813.67281 read 1107
43817.06493 read 4039
43837.47602 read 126
43843.66805 read 1004
43849.38937 read 569
43861.47274 read 537
43873.99031 write 4298
43874.36631 read 559
43877.90335 read 137
43878.17831 read 4482
43878.77117 read 104
43880.46728 write 257
43892.26083 read 455
43893.30521 write 1859
43902.93888 read 133
43905.88468 read 110
43908.40122 read 1053
43910.74902 read 1070
43915.65338 read 132
43920.59529 read 120
43922.89784 read 127
43923.25431 read 976
43931.13371 read 539
43938.15829 read 3915
43962.54552 read 162
43963.511 read 134
43966.59647 write 245
43972.30232 write 1723
43973.43797 read 106
43974.06093 write 4108
43982.11508 read 514
43986.01562 read 1010
43988.80582 read 143
43997.75217 read 118
43998.53443 read 4057
43998.58115 write 301
43999.80885 write 265
44003.73494 read 140
44020.0088 read 522
44023.24197 read 999
44045.77675 read 1072
44050.76751 write 1912
44058.22712 read 3839
44061.05285 write 303
44067.02546 read 121
44068.49489 read 127
44070.57816 read 123
44073.27947 write 4270
44077.10117 read 131
44081.52065 read 943
44097.99066 read 124
44110.99931 read 519
44115.22716 read 478
44118.11352 read 4297
44129.37899 write 2482
